Fecha,Mercado,Producto,Precio
2024-08-14,B.Blanca,Maiz,175.35
2024-08-15,B.Blanca,Maiz,175.25
2024-08-16,B.Blanca,Maiz,174.79
2024-08-20,B.Blanca,Maiz,174.7
2024-08-23,B.Blanca,Maiz,179.23
2024-08-26,B.Blanca,Maiz,173.59
2024-08-27,B.Blanca,Maiz,173.68
2024-08-28,B.Blanca,Maiz,179.04
2024-08-29,B.Blanca,Maiz,178.76
2024-09-02,B.Blanca,Maiz,178.38
2024-09-03,B.Blanca,Maiz,178.29
2024-09-04,B.Blanca,Maiz,178.1
2024-09-05,B.Blanca,Maiz,178.1
2024-09-06,B.Blanca,Maiz,177.45
2024-09-09,B.Blanca,Maiz,177.36
2024-09-11,B.Blanca,Maiz,177.36
2024-09-12,B.Blanca,Maiz,176.99
2024-09-13,B.Blanca,Maiz,179.83
2024-09-16,B.Blanca,Maiz,176.72
2024-09-18,B.Blanca,Maiz,181.63
2024-09-20,B.Blanca,Maiz,181.25
2024-09-23,B.Blanca,Maiz,181.16
2024-09-24,B.Blanca,Maiz,181.07
2024-09-25,B.Blanca,Maiz,180.6
2024-09-27,B.Blanca,Maiz,180.41
2024-10-01,B.Blanca,Maiz,185.38
2024-10-02,B.Blanca,Maiz,190.43
2024-10-07,B.Blanca,Maiz,189.65
2024-10-08,B.Blanca,Maiz,184.52
2024-10-10,B.Blanca,Maiz,291.11
2024-10-14,B.Blanca,Maiz,183.67
2024-10-17,B.Blanca,Maiz,183.39
2024-10-18,B.Blanca,Maiz,182.83
2024-10-21,B.Blanca,Maiz,182.93
2024-10-22,B.Blanca,Maiz,185.88
2024-10-23,B.Blanca,Maiz,185.69
2024-10-24,B.Blanca,Maiz,187.63
2024-10-25,B.Blanca,Maiz,184.21
2024-10-28,B.Blanca,Maiz,183.61
2024-10-31,B.Blanca,Maiz,182.0
2024-11-04,B.Blanca,Maiz,187.06
2024-11-06,B.Blanca,Maiz,186.02
2024-11-07,B.Blanca,Maiz,185.93
2024-11-08,B.Blanca,Maiz,185.56
2024-11-12,B.Blanca,Maiz,190.29
2024-11-13,B.Blanca,Maiz,189.19
2024-11-14,B.Blanca,Maiz,185.09
2024-11-15,B.Blanca,Maiz,184.54
2024-11-19,B.Blanca,Maiz,186.44
2024-11-20,B.Blanca,Maiz,184.35
2024-11-22,B.Blanca,Maiz,185.7
2024-11-26,B.Blanca,Maiz,183.53
2024-11-27,B.Blanca,Maiz,183.44
2024-11-28,B.Blanca,Maiz,183.35
2024-11-29,B.Blanca,Maiz,182.9
2024-12-02,B.Blanca,Maiz,182.72
2024-12-03,B.Blanca,Maiz,182.72
2024-12-04,B.Blanca,Maiz,182.63
2024-12-09,B.Blanca,Maiz,181.51
2024-12-10,B.Blanca,Maiz,181.42
2024-12-11,B.Blanca,Maiz,181.82
2024-12-12,B.Blanca,Maiz,179.59
2024-12-16,B.Blanca,Maiz,180.93
2024-12-18,B.Blanca,Maiz,182.89
2024-12-19,B.Blanca,Maiz,180.84
2024-12-20,B.Blanca,Maiz,185.37
2024-12-26,B.Blanca,Maiz,186.5
2024-12-27,B.Blanca,Maiz,186.14
2024-12-30,B.Blanca,Maiz,187.02
2025-01-02,B.Blanca,Maiz,188.86
2025-01-03,B.Blanca,Maiz,188.31
2025-01-07,B.Blanca,Maiz,188.22
2025-01-08,B.Blanca,Maiz,191.03
2025-01-10,B.Blanca,Maiz,192.4
2025-01-13,B.Blanca,Maiz,197.12
2025-01-14,B.Blanca,Maiz,197.89
2025-01-15,B.Blanca,Maiz,197.7
2025-01-16,B.Blanca,Maiz,196.74
2025-01-17,B.Blanca,Maiz,196.36
2025-01-20,B.Blanca,Maiz,197.8
2025-01-21,B.Blanca,Maiz,200.57
2025-01-22,B.Blanca,Maiz,200.38
2025-01-23,B.Blanca,Maiz,200.29
2025-01-29,B.Blanca,Maiz,209.22
2025-01-30,B.Blanca,Maiz,209.13
2025-02-03,B.Blanca,Maiz,208.68
2025-02-04,B.Blanca,Maiz,213.42
2025-02-05,B.Blanca,Maiz,213.37
2025-02-06,B.Blanca,Maiz,213.32
2025-02-10,B.Blanca,Maiz,208.23
2025-02-11,B.Blanca,Maiz,208.23
2025-02-12,B.Blanca,Maiz,208.19
2025-02-14,B.Blanca,Maiz,212.62
2025-02-17,B.Blanca,Maiz,212.41
2025-02-18,B.Blanca,Maiz,210.58
2025-02-19,B.Blanca,Maiz,209.58
2025-02-20,B.Blanca,Maiz,212.31
2025-02-21,B.Blanca,Maiz,212.11
2025-02-24,B.Blanca,Maiz,202.64
2025-02-25,B.Blanca,Maiz,202.54
2025-02-26,B.Blanca,Maiz,207.21
2025-03-04,B.Blanca,Maiz,206.62
2025-03-05,B.Blanca,Maiz,206.72
2025-03-17,B.Blanca,Maiz,201.22
2025-03-18,B.Blanca,Maiz,201.12
2025-04-29,B.Blanca,Maiz,197.42
2025-05-07,B.Blanca,Maiz,183.52
2025-05-12,B.Blanca,Maiz,182.54
2025-06-03,B.Blanca,Maiz,176.65
2025-06-06,B.Blanca,Maiz,173.67
2025-06-09,B.Blanca,Maiz,171.69
2025-06-10,B.Blanca,Maiz,172.49
2025-06-11,B.Blanca,Maiz,174.11
2025-06-12,B.Blanca,Maiz,173.67
2025-06-13,B.Blanca,Maiz,173.67
2025-06-18,B.Blanca,Maiz,170.65
2025-06-23,B.Blanca,Maiz,168.69
2025-06-24,B.Blanca,Maiz,170.68
2025-06-25,B.Blanca,Maiz,171.69
2025-06-26,B.Blanca,Maiz,171.69
2025-06-27,B.Blanca,Maiz,168.71
2025-06-30,B.Blanca,Maiz,168.73
2025-07-02,B.Blanca,Maiz,171.73
2025-07-03,B.Blanca,Maiz,171.74
2025-07-04,B.Blanca,Maiz,171.74
2025-07-08,B.Blanca,Maiz,170.14
2025-07-10,B.Blanca,Maiz,168.78
2025-07-14,B.Blanca,Maiz,168.8
2025-07-15,B.Blanca,Maiz,170.28
2025-07-16,B.Blanca,Maiz,173.75
2025-07-17,B.Blanca,Maiz,173.76
2025-07-18,B.Blanca,Maiz,173.78
2025-07-21,B.Blanca,Maiz,171.78
2025-07-22,B.Blanca,Maiz,173.75
2025-07-23,B.Blanca,Maiz,171.69
2025-07-24,B.Blanca,Maiz,173.76
2025-07-28,B.Blanca,Maiz,173.78
2025-07-29,B.Blanca,Maiz,173.28
2025-07-30,B.Blanca,Maiz,173.8
2004-12-30,B.Blanca,Soja,147.9
2005-01-03,B.Blanca,Soja,149.93
2005-01-04,B.Blanca,Soja,145.85
2005-01-05,B.Blanca,Soja,144.78
2005-01-07,B.Blanca,Soja,153.2
2005-01-10,B.Blanca,Soja,154.99
2005-01-11,B.Blanca,Soja,155.35
2005-01-12,B.Blanca,Soja,153.48
2005-01-13,B.Blanca,Soja,153.32
2005-01-14,B.Blanca,Soja,148.06
2005-01-17,B.Blanca,Soja,148.46
2005-01-18,B.Blanca,Soja,146.41
2005-01-19,B.Blanca,Soja,149.51
2005-01-20,B.Blanca,Soja,151.1
2005-01-21,B.Blanca,Soja,149.51
2005-01-24,B.Blanca,Soja,153.43
2005-01-25,B.Blanca,Soja,152.29
2005-01-26,B.Blanca,Soja,150.58
2005-01-27,B.Blanca,Soja,150.38
2005-01-28,B.Blanca,Soja,148.62
2005-01-31,B.Blanca,Soja,148.77
2005-02-01,B.Blanca,Soja,145.3
2005-02-02,B.Blanca,Soja,143.59
2005-02-04,B.Blanca,Soja,145.55
2005-02-07,B.Blanca,Soja,147.31
2005-02-08,B.Blanca,Soja,147.56
2005-02-09,B.Blanca,Soja,146.79
2005-02-10,B.Blanca,Soja,147.56
2005-02-11,B.Blanca,Soja,149.43
2005-02-14,B.Blanca,Soja,150.46
2005-02-15,B.Blanca,Soja,153.24
2005-02-16,B.Blanca,Soja,148.58
2005-02-17,B.Blanca,Soja,149.74
2005-02-18,B.Blanca,Soja,149.13
2005-02-21,B.Blanca,Soja,150.36
2005-02-22,B.Blanca,Soja,153.95
2005-02-23,B.Blanca,Soja,153.32
2005-02-24,B.Blanca,Soja,153.27
2005-02-25,B.Blanca,Soja,156.57
2005-02-28,B.Blanca,Soja,166.78
2005-03-01,B.Blanca,Soja,166.21
2005-03-02,B.Blanca,Soja,172.47
2005-03-03,B.Blanca,Soja,173.44
2005-03-04,B.Blanca,Soja,174.33
2005-03-09,B.Blanca,Soja,176.33
2005-03-10,B.Blanca,Soja,177.97
2005-03-11,B.Blanca,Soja,182.72
2005-03-14,B.Blanca,Soja,182.53
2005-03-15,B.Blanca,Soja,187.74
2005-03-16,B.Blanca,Soja,188.01
2005-03-17,B.Blanca,Soja,178.2
2005-03-21,B.Blanca,Soja,166.95
2005-03-22,B.Blanca,Soja,166.61
2005-03-23,B.Blanca,Soja,163.01
2005-03-28,B.Blanca,Soja,164.27
2005-03-29,B.Blanca,Soja,166.04
2005-03-31,B.Blanca,Soja,176.55
2005-04-01,B.Blanca,Soja,162.73
2005-04-04,B.Blanca,Soja,164.44
2005-04-05,B.Blanca,Soja,167.87
2005-04-06,B.Blanca,Soja,169.58
2005-04-07,B.Blanca,Soja,170.99
2005-04-08,B.Blanca,Soja,165.75
2005-04-11,B.Blanca,Soja,167.82
2005-04-12,B.Blanca,Soja,166.09
2005-04-13,B.Blanca,Soja,170.13
2005-04-14,B.Blanca,Soja,167.34
2005-04-15,B.Blanca,Soja,168.83
2005-04-18,B.Blanca,Soja,165.4
2005-04-19,B.Blanca,Soja,169.78
2005-04-20,B.Blanca,Soja,169.48
2005-04-21,B.Blanca,Soja,167.76
2005-04-22,B.Blanca,Soja,167.59
2005-04-25,B.Blanca,Soja,169.25
2005-04-26,B.Blanca,Soja,169.14
2005-04-27,B.Blanca,Soja,165.52
2005-04-28,B.Blanca,Soja,164.15
2005-04-29,B.Blanca,Soja,165.46
2005-05-02,B.Blanca,Soja,165.52
2005-05-03,B.Blanca,Soja,165.69
2005-05-04,B.Blanca,Soja,164.02
2005-05-05,B.Blanca,Soja,165.0
2005-05-06,B.Blanca,Soja,167.99
2005-05-09,B.Blanca,Soja,168.22
2005-05-10,B.Blanca,Soja,167.65
2005-05-11,B.Blanca,Soja,167.3
2005-05-12,B.Blanca,Soja,163.27
2005-05-13,B.Blanca,Soja,159.99
2005-05-16,B.Blanca,Soja,165.92
2005-05-17,B.Blanca,Soja,166.44
2005-05-18,B.Blanca,Soja,170.65
2005-05-19,B.Blanca,Soja,167.94
2005-05-20,B.Blanca,Soja,167.65
2005-05-23,B.Blanca,Soja,170.48
2005-05-24,B.Blanca,Soja,169.09
2005-05-26,B.Blanca,Soja,174.0
2005-05-27,B.Blanca,Soja,174.0
2005-05-30,B.Blanca,Soja,171.64
2005-05-31,B.Blanca,Soja,174.3
2005-06-01,B.Blanca,Soja,176.37
2005-06-02,B.Blanca,Soja,169.5
2005-06-03,B.Blanca,Soja,172.43
2005-06-06,B.Blanca,Soja,174.44
2005-06-07,B.Blanca,Soja,173.46
2005-06-08,B.Blanca,Soja,170.93
2005-06-09,B.Blanca,Soja,173.4
2005-06-10,B.Blanca,Soja,174.62
2005-06-13,B.Blanca,Soja,177.08
2005-06-14,B.Blanca,Soja,178.21
2005-06-15,B.Blanca,Soja,180.93
2005-06-16,B.Blanca,Soja,179.19
2005-06-17,B.Blanca,Soja,184.19
2005-06-21,B.Blanca,Soja,187.52
2005-06-22,B.Blanca,Soja,187.72
2005-06-23,B.Blanca,Soja,185.41
2005-06-24,B.Blanca,Soja,188.89
2005-06-27,B.Blanca,Soja,174.8
2005-06-28,B.Blanca,Soja,172.77
2005-06-29,B.Blanca,Soja,176.86
2005-07-01,B.Blanca,Soja,180.87
2005-07-04,B.Blanca,Soja,180.94
2005-07-05,B.Blanca,Soja,188.84
2005-07-06,B.Blanca,Soja,186.05
2005-07-07,B.Blanca,Soja,184.16
2005-07-08,B.Blanca,Soja,177.76
2005-07-11,B.Blanca,Soja,183.05
2005-07-12,B.Blanca,Soja,186.22
2005-07-13,B.Blanca,Soja,189.96
2005-07-14,B.Blanca,Soja,192.04
2005-07-15,B.Blanca,Soja,190.36
2005-07-18,B.Blanca,Soja,190.29
2005-07-21,B.Blanca,Soja,183.5
2005-07-22,B.Blanca,Soja,185.12
2005-07-25,B.Blanca,Soja,186.93
2005-07-26,B.Blanca,Soja,186.93
2005-07-27,B.Blanca,Soja,188.13
2005-07-28,B.Blanca,Soja,190.19
2005-07-29,B.Blanca,Soja,185.25
2005-08-01,B.Blanca,Soja,186.36
2005-08-02,B.Blanca,Soja,192.27
2005-08-03,B.Blanca,Soja,187.06
2005-08-04,B.Blanca,Soja,186.87
2005-08-05,B.Blanca,Soja,186.74
2005-08-08,B.Blanca,Soja,186.48
2005-08-09,B.Blanca,Soja,184.48
2005-08-10,B.Blanca,Soja,187.83
2005-08-11,B.Blanca,Soja,187.0
2005-08-12,B.Blanca,Soja,183.84
2005-08-16,B.Blanca,Soja,180.37
2005-08-19,B.Blanca,Soja,175.44
2005-08-22,B.Blanca,Soja,178.88
2005-08-23,B.Blanca,Soja,177.1
2005-08-24,B.Blanca,Soja,175.44
2005-08-25,B.Blanca,Soja,172.0
2005-08-26,B.Blanca,Soja,171.88
2005-08-29,B.Blanca,Soja,173.36
2005-08-30,B.Blanca,Soja,175.14
2005-08-31,B.Blanca,Soja,171.76
2005-09-01,B.Blanca,Soja,176.98
2005-09-02,B.Blanca,Soja,175.26
2005-09-05,B.Blanca,Soja,175.44
2005-09-06,B.Blanca,Soja,177.16
2005-09-07,B.Blanca,Soja,173.84
2005-09-08,B.Blanca,Soja,172.18
2005-09-09,B.Blanca,Soja,171.76
2005-09-12,B.Blanca,Soja,172.61
2005-09-13,B.Blanca,Soja,174.03
2005-09-14,B.Blanca,Soja,171.98
2005-09-15,B.Blanca,Soja,171.07
2005-09-16,B.Blanca,Soja,171.25
2005-09-19,B.Blanca,Soja,171.76
2005-09-20,B.Blanca,Soja,169.87
2005-09-21,B.Blanca,Soja,171.59
2005-09-22,B.Blanca,Soja,173.25
2005-09-23,B.Blanca,Soja,171.13
2005-09-26,B.Blanca,Soja,169.42
2005-09-27,B.Blanca,Soja,164.95
2005-09-28,B.Blanca,Soja,166.38
2005-09-29,B.Blanca,Soja,164.67
2005-09-30,B.Blanca,Soja,168.38
2005-10-03,B.Blanca,Soja,170.16
2005-10-04,B.Blanca,Soja,164.72
2005-10-05,B.Blanca,Soja,164.9
2005-10-07,B.Blanca,Soja,166.84
2005-10-11,B.Blanca,Soja,165.88
2005-10-12,B.Blanca,Soja,168.63
2005-10-13,B.Blanca,Soja,167.56
2005-10-14,B.Blanca,Soja,168.29
2005-10-17,B.Blanca,Soja,168.41
2005-10-18,B.Blanca,Soja,165.04
2005-10-19,B.Blanca,Soja,165.66
2005-10-20,B.Blanca,Soja,162.64
2005-10-21,B.Blanca,Soja,159.29
2005-10-24,B.Blanca,Soja,162.86
2005-10-25,B.Blanca,Soja,162.32
2005-10-26,B.Blanca,Soja,161.72
2005-10-27,B.Blanca,Soja,160.7
2005-10-28,B.Blanca,Soja,159.2
2005-10-31,B.Blanca,Soja,159.89
2005-11-01,B.Blanca,Soja,162.1
2005-11-02,B.Blanca,Soja,162.42
2005-11-03,B.Blanca,Soja,166.0
2005-11-08,B.Blanca,Soja,162.0
2005-11-09,B.Blanca,Soja,161.67
2005-11-14,B.Blanca,Soja,166.95
2005-11-15,B.Blanca,Soja,166.33
2005-11-16,B.Blanca,Soja,161.02
2005-11-17,B.Blanca,Soja,159.7
2005-11-21,B.Blanca,Soja,156.52
2005-11-22,B.Blanca,Soja,157.89
2005-11-23,B.Blanca,Soja,157.63
2005-11-24,B.Blanca,Soja,157.31
2005-11-25,B.Blanca,Soja,156.51
2005-11-28,B.Blanca,Soja,155.52
2005-12-06,B.Blanca,Soja,160.83
2005-12-07,B.Blanca,Soja,160.43
2005-12-09,B.Blanca,Soja,164.51
2005-12-12,B.Blanca,Soja,170.54
2005-12-13,B.Blanca,Soja,171.44
2005-12-14,B.Blanca,Soja,171.78
2005-12-15,B.Blanca,Soja,169.15
2005-12-16,B.Blanca,Soja,171.33
2005-12-19,B.Blanca,Soja,173.55
2005-12-20,B.Blanca,Soja,174.69
2005-12-21,B.Blanca,Soja,174.74
2005-12-22,B.Blanca,Soja,175.32
2005-12-23,B.Blanca,Soja,175.32
2005-12-26,B.Blanca,Soja,177.27
2005-12-27,B.Blanca,Soja,173.97
2005-12-28,B.Blanca,Soja,177.63
2005-12-29,B.Blanca,Soja,178.22
2006-01-02,B.Blanca,Soja,177.39
2006-01-03,B.Blanca,Soja,180.22
2006-01-04,B.Blanca,Soja,180.98
2006-01-05,B.Blanca,Soja,179.67
2006-01-06,B.Blanca,Soja,176.47
2006-01-09,B.Blanca,Soja,176.24
2006-01-10,B.Blanca,Soja,175.01
2006-01-11,B.Blanca,Soja,175.35
2006-01-12,B.Blanca,Soja,174.4
2006-01-13,B.Blanca,Soja,176.61
2006-01-16,B.Blanca,Soja,176.28
2006-01-18,B.Blanca,Soja,172.19
2006-01-19,B.Blanca,Soja,172.36
2006-01-23,B.Blanca,Soja,178.41
2006-01-24,B.Blanca,Soja,177.81
2006-01-25,B.Blanca,Soja,177.05
2006-01-26,B.Blanca,Soja,175.01
2006-01-27,B.Blanca,Soja,178.28
2006-01-30,B.Blanca,Soja,179.35
2006-01-31,B.Blanca,Soja,177.76
2006-02-02,B.Blanca,Soja,173.67
2006-02-03,B.Blanca,Soja,177.7
2006-02-06,B.Blanca,Soja,174.32
2006-02-09,B.Blanca,Soja,174.49
2006-02-10,B.Blanca,Soja,173.46
2006-02-13,B.Blanca,Soja,175.95
2006-02-14,B.Blanca,Soja,177.47
2006-02-15,B.Blanca,Soja,177.47
2006-02-16,B.Blanca,Soja,176.07
2006-02-17,B.Blanca,Soja,176.01
2006-02-20,B.Blanca,Soja,174.49
2006-02-21,B.Blanca,Soja,172.64
2006-02-22,B.Blanca,Soja,170.84
2006-02-23,B.Blanca,Soja,170.79
2006-02-24,B.Blanca,Soja,173.98
2006-03-08,B.Blanca,Soja,165.42
2006-03-10,B.Blanca,Soja,167.1
2006-03-13,B.Blanca,Soja,168.83
2006-03-14,B.Blanca,Soja,165.8
2006-03-15,B.Blanca,Soja,164.39
2006-03-17,B.Blanca,Soja,162.71
2006-03-20,B.Blanca,Soja,162.33
2006-03-21,B.Blanca,Soja,162.65
2006-03-22,B.Blanca,Soja,162.6
2006-03-23,B.Blanca,Soja,160.77
2006-03-27,B.Blanca,Soja,162.18
2006-03-28,B.Blanca,Soja,162.23
2006-03-29,B.Blanca,Soja,162.34
2006-03-30,B.Blanca,Soja,163.58
2006-03-31,B.Blanca,Soja,158.99
2006-04-03,B.Blanca,Soja,158.83
2006-04-04,B.Blanca,Soja,157.31
2006-04-05,B.Blanca,Soja,159.25
2006-04-06,B.Blanca,Soja,162.07
2006-04-07,B.Blanca,Soja,159.04
2006-04-10,B.Blanca,Soja,159.04
2006-04-11,B.Blanca,Soja,162.5
2006-04-12,B.Blanca,Soja,162.12
2006-04-17,B.Blanca,Soja,162.55
2006-04-18,B.Blanca,Soja,164.5
2006-04-19,B.Blanca,Soja,163.95
2006-04-20,B.Blanca,Soja,163.13
2006-04-21,B.Blanca,Soja,163.45
2006-04-24,B.Blanca,Soja,165.08
2006-04-25,B.Blanca,Soja,164.42
2006-04-26,B.Blanca,Soja,164.07
2006-04-27,B.Blanca,Soja,164.39
2006-04-28,B.Blanca,Soja,168.8
2006-05-02,B.Blanca,Soja,168.64
2006-05-03,B.Blanca,Soja,169.3
2006-05-04,B.Blanca,Soja,168.69
2006-05-05,B.Blanca,Soja,169.35
2006-05-08,B.Blanca,Soja,169.34
2006-05-09,B.Blanca,Soja,171.82
2006-05-10,B.Blanca,Soja,172.11
2006-05-11,B.Blanca,Soja,173.2
2006-05-12,B.Blanca,Soja,172.92
2006-05-15,B.Blanca,Soja,170.67
2006-05-16,B.Blanca,Soja,170.12
2006-05-17,B.Blanca,Soja,170.44
2006-05-18,B.Blanca,Soja,170.1
2006-05-19,B.Blanca,Soja,166.88
2006-05-22,B.Blanca,Soja,166.34
2006-05-23,B.Blanca,Soja,167.64
2006-05-24,B.Blanca,Soja,165.15
2006-05-26,B.Blanca,Soja,165.64
2006-05-29,B.Blanca,Soja,164.12
2006-05-30,B.Blanca,Soja,164.51
2006-05-31,B.Blanca,Soja,162.07
2006-06-01,B.Blanca,Soja,164.94
2006-06-02,B.Blanca,Soja,168.72
2006-06-05,B.Blanca,Soja,167.05
2006-06-06,B.Blanca,Soja,165.42
2006-06-07,B.Blanca,Soja,166.77
2006-06-08,B.Blanca,Soja,165.42
2006-06-09,B.Blanca,Soja,164.83
2006-06-12,B.Blanca,Soja,168.78
2006-06-13,B.Blanca,Soja,168.67
2006-06-14,B.Blanca,Soja,168.89
2006-06-15,B.Blanca,Soja,170.29
2006-06-16,B.Blanca,Soja,170.51
2006-06-20,B.Blanca,Soja,167.32
2006-06-21,B.Blanca,Soja,168.46
2006-06-22,B.Blanca,Soja,168.29
2006-06-23,B.Blanca,Soja,167.15
2006-06-26,B.Blanca,Soja,162.02
2006-06-27,B.Blanca,Soja,165.05
2006-06-28,B.Blanca,Soja,166.77
2006-06-29,B.Blanca,Soja,168.07
2006-06-30,B.Blanca,Soja,170.77
2006-07-03,B.Blanca,Soja,170.18
2006-07-04,B.Blanca,Soja,170.18
2006-07-05,B.Blanca,Soja,167.15
2006-07-06,B.Blanca,Soja,170.12
2006-07-07,B.Blanca,Soja,166.88
2006-07-10,B.Blanca,Soja,166.88
2006-07-11,B.Blanca,Soja,168.61
2006-07-12,B.Blanca,Soja,168.67
2006-07-13,B.Blanca,Soja,168.61
2006-07-14,B.Blanca,Soja,169.96
2006-07-17,B.Blanca,Soja,167.1
2006-07-18,B.Blanca,Soja,167.42
2006-07-19,B.Blanca,Soja,165.64
2006-07-20,B.Blanca,Soja,165.48
2006-07-21,B.Blanca,Soja,163.85
2006-07-24,B.Blanca,Soja,168.34
2006-07-25,B.Blanca,Soja,170.4
2006-07-26,B.Blanca,Soja,170.62
2006-07-27,B.Blanca,Soja,167.37
2006-07-28,B.Blanca,Soja,169.0
2006-07-31,B.Blanca,Soja,167.64
2006-08-01,B.Blanca,Soja,167.7
2006-08-02,B.Blanca,Soja,170.95
2006-08-03,B.Blanca,Soja,169.38
2006-08-04,B.Blanca,Soja,171.07
2006-08-07,B.Blanca,Soja,167.64
2006-08-08,B.Blanca,Soja,166.02
2006-08-09,B.Blanca,Soja,168.78
2006-08-10,B.Blanca,Soja,168.78
2006-08-14,B.Blanca,Soja,165.53
2006-08-15,B.Blanca,Soja,167.21
2006-08-16,B.Blanca,Soja,167.53
2006-08-17,B.Blanca,Soja,167.21
2006-08-18,B.Blanca,Soja,167.1
2006-08-22,B.Blanca,Soja,166.48
2006-08-23,B.Blanca,Soja,166.88
2006-08-24,B.Blanca,Soja,166.83
2006-08-25,B.Blanca,Soja,164.94
2006-08-28,B.Blanca,Soja,164.68
2006-08-29,B.Blanca,Soja,164.78
2006-08-30,B.Blanca,Soja,166.29
2006-08-31,B.Blanca,Soja,166.29
2006-09-01,B.Blanca,Soja,166.99
2006-09-02,B.Blanca,Soja,169.57
2006-09-04,B.Blanca,Soja,166.94
2006-09-05,B.Blanca,Soja,167.85
2006-09-06,B.Blanca,Soja,167.58
2006-09-07,B.Blanca,Soja,167.8
2006-09-08,B.Blanca,Soja,167.69
2006-09-11,B.Blanca,Soja,165.97
2006-09-12,B.Blanca,Soja,164.15
2006-09-13,B.Blanca,Soja,165.97
2006-09-14,B.Blanca,Soja,167.74
2006-09-15,B.Blanca,Soja,168.82
2006-09-18,B.Blanca,Soja,168.82
2006-09-19,B.Blanca,Soja,166.29
2006-09-20,B.Blanca,Soja,167.37
2006-09-21,B.Blanca,Soja,169.41
2006-09-22,B.Blanca,Soja,166.18
2006-09-25,B.Blanca,Soja,164.52
2006-09-26,B.Blanca,Soja,166.02
2006-09-27,B.Blanca,Soja,167.47
2006-09-28,B.Blanca,Soja,169.14
2006-09-29,B.Blanca,Soja,169.14
2006-10-02,B.Blanca,Soja,169.19
2006-10-03,B.Blanca,Soja,167.53
2006-10-04,B.Blanca,Soja,170.37
2006-10-05,B.Blanca,Soja,169.08
2006-10-06,B.Blanca,Soja,169.03
2006-10-09,B.Blanca,Soja,170.64
2006-10-10,B.Blanca,Soja,165.75
2006-10-11,B.Blanca,Soja,168.97
2006-10-12,B.Blanca,Soja,172.36
2006-10-13,B.Blanca,Soja,174.03
2006-10-17,B.Blanca,Soja,177.1
2006-10-18,B.Blanca,Soja,176.09
2006-10-19,B.Blanca,Soja,178.05
2006-10-20,B.Blanca,Soja,177.99
2006-10-23,B.Blanca,Soja,180.58
2006-10-24,B.Blanca,Soja,181.23
2006-10-25,B.Blanca,Soja,181.38
2006-10-26,B.Blanca,Soja,182.91
2006-10-27,B.Blanca,Soja,184.23
2006-10-30,B.Blanca,Soja,185.84
2006-10-31,B.Blanca,Soja,184.53
2006-11-01,B.Blanca,Soja,188.69
2006-11-02,B.Blanca,Soja,191.05
2006-11-03,B.Blanca,Soja,191.37
2006-11-06,B.Blanca,Soja,192.67
2006-11-07,B.Blanca,Soja,193.37
2006-11-08,B.Blanca,Soja,195.5
2006-11-09,B.Blanca,Soja,192.31
2006-11-10,B.Blanca,Soja,189.84
2006-11-13,B.Blanca,Soja,188.56
2006-11-14,B.Blanca,Soja,192.06
2006-11-15,B.Blanca,Soja,191.66
2006-11-20,B.Blanca,Soja,191.81
2006-12-13,B.Blanca,Soja,202.88
2006-12-14,B.Blanca,Soja,202.75
2006-12-15,B.Blanca,Soja,199.54
2006-12-18,B.Blanca,Soja,196.27
2006-12-19,B.Blanca,Soja,199.48
2006-12-20,B.Blanca,Soja,198.23
2006-12-21,B.Blanca,Soja,201.77
2006-12-26,B.Blanca,Soja,201.95
2006-12-27,B.Blanca,Soja,199.93
2006-12-29,B.Blanca,Soja,201.5
2007-01-02,B.Blanca,Soja,201.11
2007-01-03,B.Blanca,Soja,196.96
2007-01-04,B.Blanca,Soja,196.13
2007-01-05,B.Blanca,Soja,194.93
2007-01-08,B.Blanca,Soja,194.68
2007-01-09,B.Blanca,Soja,191.37
2007-01-10,B.Blanca,Soja,193.12
2007-01-11,B.Blanca,Soja,185.06
2007-01-16,B.Blanca,Soja,193.18
2007-01-17,B.Blanca,Soja,194.22
2007-01-19,B.Blanca,Soja,187.95
2007-01-22,B.Blanca,Soja,187.34
2007-01-23,B.Blanca,Soja,187.22
2007-01-31,B.Blanca,Soja,189.89
2007-02-01,B.Blanca,Soja,190.14
2007-02-02,B.Blanca,Soja,190.38
2007-02-05,B.Blanca,Soja,191.75
2007-02-06,B.Blanca,Soja,193.42
2007-02-07,B.Blanca,Soja,193.42
2007-02-08,B.Blanca,Soja,193.24
2007-02-12,B.Blanca,Soja,195.72
2007-02-13,B.Blanca,Soja,199.87
2007-02-14,B.Blanca,Soja,200.13
2007-02-15,B.Blanca,Soja,200.81
2007-02-16,B.Blanca,Soja,202.9
2007-02-19,B.Blanca,Soja,203.03
2007-02-20,B.Blanca,Soja,204.57
2007-02-21,B.Blanca,Soja,204.44
2007-02-22,B.Blanca,Soja,202.96
2007-02-23,B.Blanca,Soja,199.74
2007-02-26,B.Blanca,Soja,199.81
2007-02-27,B.Blanca,Soja,196.71
2007-02-28,B.Blanca,Soja,200.0
2007-03-01,B.Blanca,Soja,193.74
2007-03-07,B.Blanca,Soja,193.3
2007-03-08,B.Blanca,Soja,190.02
2007-03-09,B.Blanca,Soja,193.17
2007-03-12,B.Blanca,Soja,191.75
2007-03-13,B.Blanca,Soja,190.26
2007-03-14,B.Blanca,Soja,190.45
2007-03-15,B.Blanca,Soja,190.45
2007-03-16,B.Blanca,Soja,190.91
